Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2019-03-13,43.338584899902344,84.54049682617188,59.461551666259766,107.34407043457031,19.263999938964844
2019-03-14,43.82035827636719,84.31099700927734,59.13772964477539,107.42843627929688,19.33066749572754
2019-03-15,44.390377044677734,85.61799621582031,59.02714538574219,108.66596984863281,18.36199951171875
2019-03-18,44.84354782104492,87.10749816894531,58.94036102294922,110.22219848632812,17.965999603271484
2019-03-19,44.4881706237793,88.09249877929688,59.63016128540039,110.29723358154297,17.83133316040039
2019-03-20,44.87692642211914,89.8635025024414,60.81882858276367,110.17533874511719,18.239999771118164
2019-03-21,46.52976608276367,90.96299743652344,61.29985427856445,112.70659637451172,18.26799964904785
2019-03-22,45.566219329833984,88.2385025024414,59.88752746582031,109.73471069335938,17.635332107543945
2019-03-25,45.015262603759766,88.71299743652344,59.378238677978516,110.30660247802734,17.3613338470459
2019-03-26,44.5501823425293,89.18800354003906,59.004329681396484,110.54096984863281,17.851333618164062
2019-03-27,44.95087814331055,88.28500366210938,58.41767501831055,109.47222137451172,18.32200050354004
2019-03-28,45.0105094909668,88.6709976196289,58.133033752441406,109.62220764160156,18.57466697692871
2019-03-29,45.30385971069336,89.0374984741211,58.36214065551758,110.5691146850586,18.657333374023438
2019-04-01,45.61151885986328,90.70950317382812,59.45758819580078,111.58157348632812,19.278667449951172
2019-04-02,46.27457046508789,90.6989974975586,59.78289794921875,111.74098205566406,19.058666229248047
2019-04-03,46.59178161621094,91.03500366210938,60.04423522949219,112.47221374511719,19.45400047302246
2019-04-04,46.67286682128906,90.94300079345703,60.472694396972656,111.90034484863281,17.851999282836914
2019-04-05,46.98531723022461,91.86399841308594,60.07596969604492,112.39722442626953,18.33066749572754
2019-04-08,47.72468185424805,92.49299621582031,59.91876983642578,112.4347152709961,18.213333129882812
2019-04-09,47.581581115722656,91.79199981689453,59.641563415527344,111.82534790039062,18.15399932861328
2019-04-10,47.84868621826172,92.36650085449219,59.82801818847656,112.678466796875,18.40399932861328
2019-04-11,47.45038986206055,92.20349884033203,59.98373794555664,112.8097152709961,17.89466667175293
2019-04-12,47.43131637573242,92.15299987792969,60.635353088378906,113.3909683227539,17.84666633605957
2019-04-15,47.517173767089844,92.24349975585938,60.823795318603516,113.4847183227539,17.7586669921875
2019-04-16,47.52193832397461,93.1520004272461,61.09058380126953,113.22221374511719,18.224000930786133
2019-04-17,48.44733810424805,93.24099731445312,61.498714447021484,114.15972137451172,18.082000732421875
2019-04-18,48.6214485168457,93.08450317382812,61.564674377441406,115.65971374511719,18.21733283996582
2019-04-22,48.78125,94.3655014038086,62.174129486083984,116.02533721923828,17.516666412353516
2019-04-23,49.48482894897461,96.1884994506836,63.008731842041016,117.60037994384766,17.593332290649414
2019-04-24,49.408512115478516,95.0875015258789,62.48604965209961,117.197265625,17.243999481201172
2019-04-25,48.960113525390625,95.11250305175781,62.84756851196289,121.0784912109375,16.5086669921875
2019-04-26,48.72639846801758,97.53150177001953,63.34743118286133,121.77225494384766,15.675999641418457
2019-04-29,48.800323486328125,96.92150115966797,64.27872467041016,121.6597900390625,16.097999572753906
2019-04-30,47.86063003540039,96.32599639892578,59.45659255981445,122.4378662109375,15.912667274475098
2019-05-01,50.20989227294922,95.57599639892578,58.185096740722656,119.88784790039062,15.600666999816895
2019-05-02,49.88314437866211,95.04100036621094,57.84739303588867,118.32223510742188,16.273332595825195
2019-05-03,50.50324630737305,98.12300109863281,58.989952087402344,120.8441162109375,17.00200080871582
2019-05-06,49.723323822021484,97.52749633789062,59.1838493347168,120.14096069335938,17.022666931152344
2019-05-07,48.382957458496094,96.05000305175781,58.459835052490234,117.67536163330078,16.470666885375977
2019-05-08,48.39249038696289,95.88849639892578,58.05914306640625,117.666015625,16.32266616821289
2019-05-09,47.872535705566406,94.99349975585938,57.91979217529297,117.65660095214844,16.131999969482422
2019-05-10,47.209346771240234,94.4990005493164,57.90342712402344,119.18474578857422,15.968000411987305
2019-05-13,44.46556854248047,91.13400268554688,56.363651275634766,115.6409683227539,15.133999824523926
2019-05-14,45.16946792602539,92.00599670410156,55.78195571899414,116.93474578857422,15.487333297729492
2019-05-15,45.710567474365234,93.55750274658203,58.06013870239258,118.58143615722656,15.463333129882812
2019-05-16,45.50944900512695,95.37850189208984,58.73952102661133,121.31963348388672,15.222000122070312
2019-05-17,45.250877380371094,93.44999694824219,57.959957122802734,120.51043701171875,14.0686674118042
2019-05-20,43.835880279541016,92.94850158691406,56.763851165771484,118.7696304321289,13.690667152404785
2019-05-21,44.6762580871582,92.8759994506836,57.24884033203125,119.40950012207031,13.67199993133545
2019-05-22,43.76166915893555,92.98400115966797,57.318763732910156,120.13402557373047,12.84866714477539
2019-05-23,43.014671325683594,90.77400207519531,56.797569274902344,118.73200225830078,13.03266716003418
2019-05-24,42.84946823120117,91.16400146484375,56.46382141113281,118.78843688964844,12.708666801452637
2019-05-28,42.672298431396484,91.82150268554688,56.51093292236328,118.71318054199219,12.579999923706055
2019-05-29,42.46878433227539,90.95950317382812,55.53798294067383,117.565185546875,12.657333374023438
2019-05-30,42.68905258178711,90.81600189208984,55.61087417602539,118.3085708618164,12.54800033569336
2019-05-31,41.91572189331055,88.75350189208984,54.87148666381836,116.37957000732422,12.343999862670898
2019-06-03,41.491939544677734,84.6344985961914,51.511253356933594,112.7662124633789,11.9313325881958
2019-06-04,43.0098876953125,86.47799682617188,52.29230499267578,115.89025115966797,12.90666675567627
2019-06-05,43.70419692993164,86.92500305175781,51.80384063720703,118.40265655517578,13.105999946594238
2019-06-06,44.345863342285156,87.71800231933594,51.95856475830078,120.27519989013672,13.729999542236328
2019-06-07,45.526206970214844,90.20149993896484,52.98060989379883,123.64387512207031,13.633333206176758
2019-06-10,46.108009338378906,93.03150177001953,53.69422149658203,124.77306365966797,14.192000389099121
2019-06-11,46.64191818237305,93.18499755859375,53.608917236328125,124.30257415771484,14.473333358764648
2019-06-12,46.49348068237305,92.76599884033203,53.51272201538086,123.72858428955078,13.950667381286621
2019-06-13,46.48390579223633,93.51499938964844,54.10333251953125,124.50957489013672,14.260666847229004
2019-06-14,46.14630889892578,93.4834976196289,53.86976623535156,124.63188934326172,14.32800006866455
2019-06-17,46.421661376953125,94.30149841308594,54.246158599853516,125.00827026367188,15.001999855041504
2019-06-18,47.513423919677734,95.06849670410156,54.80900573730469,127.18195343017578,14.982666969299316
2019-06-19,47.37454605102539,95.43949890136719,54.772804260253906,127.68067169189453,15.095333099365234
2019-06-20,47.75522994995117,95.90950012207031,55.203739166259766,128.86624145507812,14.641332626342773
2019-06-21,47.59243392944336,95.56500244140625,55.807254791259766,128.88511657714844,14.790666580200195
2019-06-24,47.54453659057617,95.69499969482422,55.3773078918457,129.6472625732422,14.909333229064941
2019-06-25,46.82387161254883,93.91349792480469,53.93324279785156,125.55402374267578,14.650667190551758
2019-06-26,47.83662796020508,94.8915023803711,53.57321548461914,126.02452087402344,14.618000030517578
2019-06-27,47.82228469848633,95.21399688720703,53.390235900878906,126.23153686523438,14.855999946594238
2019-06-28,47.38652420043945,94.68150329589844,53.69620132446289,126.05278778076172,14.897333145141602
2019-07-01,48.255638122558594,96.1094970703125,54.549156188964844,127.67121887207031,15.14466667175293
2019-07-02,48.538143157958984,96.71549987792969,55.17398452758789,128.51808166503906,14.970000267028809
2019-07-03,48.940372467041016,96.94999694824219,55.68922805786133,129.34616088867188,15.65999984741211
2019-07-05,48.897274017333984,97.14550018310547,56.16925811767578,128.9698028564453,15.539999961853027
2019-07-08,47.889305114746094,97.61599731445312,55.381771087646484,128.87570190429688,15.355999946594238
2019-07-09,48.18140411376953,99.41500091552734,55.75369644165039,128.4052276611328,15.337332725524902
2019-07-10,48.657859802246094,100.87049865722656,56.57788848876953,129.7131805419922,15.928000450134277
2019-07-11,48.30350875854492,100.05349731445312,56.73508834838867,130.23069763183594,15.90666675567627
2019-07-12,48.674625396728516,100.55000305175781,56.797569274902344,130.701171875,16.338666915893555
2019-07-15,49.13191223144531,101.04949951171875,57.053955078125,130.701171875,16.899999618530273
2019-07-16,48.96192932128906,100.49500274658203,57.20024108886719,128.98863220214844,16.825332641601562
2019-07-17,48.68658447265625,99.60150146484375,56.867000579833984,128.22640991210938,16.99066734313965
2019-07-18,49.239662170410156,98.8949966430664,56.89179611206055,128.36756896972656,16.902666091918945
2019-07-19,48.50462341308594,98.22599792480469,56.11372375488281,128.55575561523438,17.211999893188477
2019-07-22,49.61315155029297,99.28150177001953,56.49357604980469,130.2589111328125,17.045333862304688
2019-07-23,50.00101852416992,99.72450256347656,56.93196105957031,131.0681610107422,17.344667434692383
2019-07-24,49.96031188964844,100.04049682617188,56.519371032714844,132.4137420654297,17.658666610717773
2019-07-25,49.56526565551758,98.69100189208984,56.3314208984375,131.91502380371094,15.254667282104492
2019-07-26,49.73764419555664,97.15249633789062,61.750633239746094,132.99716186523438,15.202667236328125
2019-07-29,50.20212173461914,95.62249755859375,61.5830192565918,132.70545959472656,15.718000411987305
2019-07-30,49.98666000366211,94.92649841308594,60.89669418334961,132.0655975341797,16.150667190551758
2019-07-31,51.006595611572266,93.33899688720703,60.41070556640625,128.22640991210938,16.107332229614258
2019-08-01,49.90285110473633,92.76599884033203,60.092342376708984,129.9107666015625,15.59000015258789
2019-08-02,48.84699630737305,91.16200256347656,59.325679779052734,128.8192138671875,15.62266731262207
2019-08-05,46.289955139160156,88.25650024414062,57.26420974731445,124.40605163574219,15.221332550048828
2019-08-06,47.16625213623047,89.3915023803711,58.07401657104492,126.73968505859375,15.383333206176758
2019-08-07,47.65467834472656,89.66999816894531,58.313541412353516,127.29489135742188,15.561332702636719
2019-08-08,48.70573425292969,91.64450073242188,59.81513977050781,130.69171142578125,15.886667251586914
2019-08-09,48.304378509521484,90.37899780273438,58.95771789550781,129.58143615722656,15.667332649230957
2019-08-12,48.18181610107422,89.24600219726562,58.243621826171875,127.7746810913086,15.267333030700684
2019-08-13,50.22223663330078,91.21700286865234,59.346004486083984,130.41888427734375,15.666666984558105
2019-08-14,48.72737121582031,88.14800262451172,57.735321044921875,126.49140167236328,14.641332626342773
2019-08-15,48.48463439941406,88.80599975585938,57.98674392700195,126.2081298828125,14.37600040435791
2019-08-16,49.62862777709961,89.62850189208984,58.4771842956543,128.52120971679688,14.662667274475098
2019-08-19,50.553897857666016,90.80599975585938,59.52998733520508,130.67381286621094,15.121999740600586
2019-08-20,50.55628967285156,90.06900024414062,58.691410064697266,129.58804321289062,15.057332992553711
2019-08-21,51.10425567626953,91.177001953125,59.090614318847656,131.0325164794922,14.722000122070312
2019-08-22,51.060997009277344,90.23300170898438,59.087642669677734,130.07901000976562,14.8100004196167
2019-08-23,48.70094299316406,87.48100280761719,57.20619201660156,125.93437957763672,14.09333324432373
2019-08-26,49.626216888427734,88.44349670410156,58.0789680480957,127.87924194335938,14.333333015441895
2019-08-27,49.066246032714844,88.09149932861328,58.061126708984375,128.15304565429688,14.272000312805176
2019-08-28,49.39549255371094,88.2125015258789,58.206424713134766,127.98307037353516,14.37266731262207
2019-08-29,50.23185729980469,89.31999969482422,59.222530364990234,130.39999389648438,14.780667304992676
2019-08-30,50.166954040527344,88.81449890136719,59.03854751586914,130.15451049804688,15.040666580200195
2019-09-03,49.43635177612305,89.49199676513672,57.998146057128906,128.4362335205078,15.000666618347168
2019-09-04,50.27511978149414,90.03099822998047,58.62893295288086,129.9373779296875,14.711999893188477
2019-09-05,51.25807189941406,92.03600311279297,60.1126708984375,132.22210693359375,15.305333137512207
2019-09-06,51.253265380859375,91.67549896240234,59.82157897949219,131.3251953125,15.16333293914795
2019-09-09,51.471954345703125,91.56749725341797,59.769508361816406,129.8335723876953,15.452667236328125
2019-09-10,52.079994201660156,91.02749633789062,59.79082489013672,128.47401428222656,15.702667236328125
2019-09-11,53.73588943481445,91.14949798583984,60.49996566772461,128.51177978515625,16.47333335876465
2019-09-12,53.61572265625,92.17749786376953,61.242332458496094,129.8335723876953,16.391332626342773
2019-09-13,52.57267761230469,91.96700286865234,61.493255615234375,129.64471435546875,16.34666633605957
2019-09-16,52.84906768798828,90.39199829101562,61.07670211791992,128.71005249023438,16.187332153320312
2019-09-17,53.041343688964844,91.12750244140625,60.989925384521484,129.7108154296875,16.319332122802734
2019-09-18,53.5388298034668,90.87300109863281,61.127288818359375,130.7776641845703,16.232667922973633
2019-09-19,53.10382843017578,91.07499694824219,61.42978286743164,133.1851348876953,16.440000534057617
2019-09-20,52.32753372192383,89.70800018310547,60.9879264831543,131.646240234375,16.041332244873047
2019-09-23,52.56547927856445,89.26499938964844,61.228450775146484,131.3629608154297,16.082000732421875
2019-09-24,52.3155403137207,87.08049774169922,60.417152404785156,129.7013397216797,14.880666732788086
2019-09-25,53.120643615722656,88.41649627685547,61.786338806152344,131.57069396972656,15.24666690826416
2019-09-26,52.84666061401367,86.99199676513672,61.60533142089844,131.7406463623047,16.17066764831543
2019-09-27,52.58951187133789,86.27249908447266,60.7950325012207,130.0318145751953,16.142000198364258
2019-09-30,53.82722473144531,86.79550170898438,60.55649948120117,131.2591094970703,16.058000564575195
2019-10-01,53.976226806640625,86.78250122070312,59.80570602416992,129.40870666503906,16.312667846679688
2019-10-02,52.623165130615234,85.6614990234375,58.4132194519043,127.12397003173828,16.208667755126953
2019-10-03,53.07017517089844,86.22100067138672,58.984004974365234,128.66281127929688,15.535332679748535
2019-10-04,54.557838439941406,86.98249816894531,60.051673889160156,130.39999389648438,15.428667068481445
2019-10-07,54.56983947753906,86.63300323486328,59.91728591918945,129.45587158203125,15.847999572753906
2019-10-08,53.930564880371094,85.27549743652344,59.01871871948242,128.08694458007812,16.003332138061523
2019-10-09,54.5626335144043,86.09950256347656,59.62718200683594,130.51332092285156,16.302000045776367
2019-10-10,55.298057556152344,86.01300048828125,59.977783203125,131.3251953125,16.31599998474121
2019-10-11,56.768890380859375,86.59600067138672,60.287227630615234,131.87281799316406,16.525999069213867
2019-10-14,56.68718338012695,86.82150268554688,60.38938522338867,131.75006103515625,17.130666732788086
2019-10-15,56.55500793457031,88.36900329589844,61.602848052978516,133.6571807861328,17.19266700744629
2019-10-16,56.3266716003418,88.87149810791016,61.64054489135742,132.56199645996094,17.316667556762695
2019-10-17,56.545379638671875,89.3740005493164,62.12652587890625,131.8822479248047,17.46466636657715
2019-10-18,56.81695556640625,87.87550354003906,61.71046447753906,129.7296600341797,17.1299991607666
2019-10-21,57.80231857299805,89.28299713134766,61.704017639160156,130.69264221191406,16.899999618530273
2019-10-22,57.67013168334961,88.2864990234375,61.55128479003906,128.74781799316406,17.038667678833008
2019-10-23,58.44398880004883,88.1084976196289,62.366050720214844,129.56918334960938,16.978666305541992
2019-10-24,58.54014205932617,89.03900146484375,62.4394416809082,132.11827087402344,19.978666305541992
2019-10-25,59.261138916015625,88.06649780273438,62.696807861328125,132.8640899658203,21.875333786010742
2019-10-28,59.85476303100586,88.85399627685547,63.92069625854492,136.1307373046875,21.847333908081055
2019-10-29,58.47044372558594,88.135498046875,62.516300201416016,134.84674072265625,21.08133316040039
2019-10-30,58.463226318359375,88.99949645996094,62.518287658691406,136.5272674560547,21.000667572021484
2019-10-31,59.78506088256836,88.83300018310547,62.4240608215332,135.35655212402344,20.994667053222656
2019-11-01,61.481815338134766,89.5719985961914,63.09104919433594,135.68704223632812,20.887332916259766
2019-11-04,61.88555145263672,90.23300170898438,63.95194625854492,136.4706268310547,21.1646671295166
2019-11-05,61.796634674072266,90.08550262451172,64.04268646240234,136.38565063476562,21.148000717163086
2019-11-06,61.82306671142578,89.78849792480469,64.02135467529297,136.0079803466797,21.77199935913086
2019-11-07,62.536590576171875,89.41000366210938,64.81134033203125,136.19679260253906,22.369333267211914
2019-11-08,62.707740783691406,89.29399871826172,64.91348266601562,137.80181884765625,22.47599983215332
2019-11-11,63.204307556152344,88.5824966430664,64.38189697265625,137.9434051513672,23.006000518798828
2019-11-12,63.14645767211914,88.9000015258789,64.32881927490234,138.8497772216797,23.32866668701172
2019-11-13,63.75151062011719,87.65550231933594,64.27775573730469,139.0763397216797,23.073999404907227
2019-11-14,63.31037902832031,87.7300033569336,64.92092895507812,139.784423828125,23.290000915527344
2019-11-15,64.06246185302734,86.97450256347656,66.13043975830078,141.587646484375,23.47800064086914
2019-11-18,64.38546752929688,87.62650299072266,65.4510498046875,141.9369659423828,23.332666397094727
2019-11-19,64.19023895263672,87.6395034790039,65.09152221679688,141.9842071533203,23.968000411987305
2019-11-20,63.44294357299805,87.27649688720703,64.55941772460938,141.73788452148438,23.481332778930664
2019-11-21,63.15851593017578,86.7354965209961,64.47412872314453,141.6052703857422,23.655332565307617
2019-11-22,63.10306167602539,87.28600311279297,64.15326690673828,141.70945739746094,22.202667236328125
2019-11-25,64.20952606201172,88.69200134277344,64.74687194824219,143.26307678222656,22.422666549682617
2019-11-26,63.70811462402344,89.84700012207031,65.11185455322266,144.02093505859375,21.92799949645996
2019-11-27,64.56385803222656,90.92549896240234,65.06869506835938,144.295654296875,22.086000442504883
2019-11-29,64.421630859375,90.04000091552734,64.66999816894531,143.40516662597656,21.996000289916992
2019-12-02,63.67679977416992,89.08000183105469,63.91474914550781,141.67156982421875,22.32466697692871
2019-12-03,62.54140853881836,88.49800109863281,64.2063217163086,141.4442138671875,22.413333892822266
2019-12-04,63.09343719482422,88.03450012207031,65.40641784667969,141.955810546875,22.20199966430664
2019-12-05,64.01907348632812,87.02400207519531,65.80413055419922,142.03155517578125,22.024667739868164
2019-12-06,65.25569152832031,87.58000183105469,66.4205322265625,143.75564575195312,22.392667770385742
2019-12-09,64.34208679199219,87.47550201416016,66.59906005859375,143.38624572753906,22.635332107543945
2019-12-10,64.7181396484375,86.96050262451172,66.59410095214844,143.16835021972656,23.256000518798828
2019-12-11,65.27012634277344,87.43599700927734,66.66153717041016,143.70831298828125,23.51333236694336
2019-12-12,65.43647003173828,88.0165023803711,66.8718032836914,145.16717529296875,23.978666305541992
2019-12-13,66.32595825195312,88.0469970703125,66.79147338867188,146.38925170898438,23.892667770385742
2019-12-16,67.46131896972656,88.46050262451172,67.47730255126953,147.33653259277344,25.433332443237305
2019-12-17,67.5938949584961,89.53299713134766,67.18917083740234,146.5408172607422,25.266000747680664
2019-12-18,67.43241882324219,89.20149993896484,67.0414047241211,146.23764038085938,26.209999084472656
2019-12-19,67.49989318847656,89.61399841308594,67.26604461669922,147.5070343017578,26.93600082397461
2019-12-20,67.36007690429688,89.32499694824219,67.00718688964844,149.11752319335938,27.03933334350586
2019-12-23,68.45928192138672,89.6500015258789,66.97791290283203,149.11752319335938,27.947999954223633
2019-12-24,68.52435302734375,89.46050262451172,66.67046356201172,149.089111328125,28.350000381469727
2019-12-26,69.88391876220703,93.4384994506836,67.56507110595703,150.31112670898438,28.729333877563477
2019-12-27,69.85740661621094,93.48999786376953,67.17678833007812,150.58587646484375,28.691999435424805
2019-12-30,70.27201843261719,92.34449768066406,66.43640899658203,149.28802490234375,27.64666748046875
2019-12-31,70.78543090820312,92.39199829101562,66.4205322265625,149.39219665527344,27.8886661529541
2020-01-02,72.40049743652344,94.90049743652344,67.8730239868164,152.1583709716797,28.68400001525879
2020-01-03,71.69664001464844,93.74849700927734,67.5179672241211,150.26373291015625,29.534000396728516
2020-01-06,72.26792907714844,95.14399719238281,69.3176040649414,150.65213012695312,30.1026668548584
2020-01-07,71.92806243896484,95.34300231933594,69.1836929321289,149.27854919433594,31.270666122436523
2020-01-08,73.0851058959961,94.59850311279297,69.67613983154297,151.65631103515625,32.80933380126953
2020-01-09,74.63751220703125,95.05249786376953,70.4075927734375,153.5509490966797,32.089332580566406
2020-01-10,74.80624389648438,94.15799713134766,70.86231994628906,152.84046936035156,31.876667022705078
2020-01-13,76.40440368652344,94.56500244140625,71.41129302978516,154.6782684326172,34.990665435791016
2020-01-14,75.3727035522461,93.47200012207031,70.94316101074219,153.58880615234375,35.861331939697266
2020-01-15,75.0497055053711,93.10099792480469,71.3701400756836,154.58349609375,34.56666564941406
2020-01-16,75.98979187011719,93.89700317382812,71.91365051269531,157.41603088378906,34.232666015625
2020-01-17,76.8310775756836,93.23600006103516,73.3696060180664,158.2970428466797,34.03333282470703
2020-01-21,76.3104019165039,94.5999984741211,73.50498962402344,157.72862243652344,36.47999954223633
2020-01-22,76.58280181884766,94.37300109863281,73.58531951904297,156.97079467773438,37.97066879272461
2020-01-23,76.95160675048828,94.22899627685547,73.62596893310547,157.93704223632812,38.14666748046875
2020-01-24,76.7298355102539,93.08200073242188,72.70758056640625,156.3455047607422,37.654666900634766
2020-01-27,74.47357940673828,91.41699981689453,70.99969482421875,153.7309112548828,37.201332092285156
2020-01-28,76.58039093017578,92.6624984741211,71.93049621582031,156.7434539794922,37.793331146240234
2020-01-29,78.18339538574219,92.9000015258789,72.23794555664062,159.18748474121094,38.732666015625
2020-01-30,78.07011413574219,93.53399658203125,72.11647033691406,163.67776489257812,42.72066879272461
2020-01-31,74.60858154296875,100.43599700927734,71.0517578125,161.26210021972656,43.371334075927734
2020-02-03,74.40370178222656,100.20999908447266,73.52233123779297,165.1935577392578,52.0
2020-02-04,76.86000061035156,102.4834976196289,71.6780776977539,170.63113403320312,59.137332916259766
2020-02-05,77.48676300048828,101.99349975585938,71.70980834960938,170.42271423339844,48.97999954223633
2020-02-06,78.39310455322266,102.5114974975586,73.19356536865234,173.95620727539062,49.930667877197266
2020-02-07,77.3275375366211,103.96399688720703,73.34925842285156,174.20249938964844,49.871334075927734
2020-02-10,77.69483947753906,106.69550323486328,74.81465148925781,178.75912475585938,51.41866683959961
2020-02-11,77.22607421875,107.54000091552734,74.88407135009766,174.72354125976562,51.62533187866211
2020-02-12,79.05998992919922,108.0,75.30906677246094,174.9792938232422,51.15266799926758
2020-02-13,78.49701690673828,107.49349975585938,75.0492172241211,174.03201293945312,53.599998474121094
2020-02-14,78.51634216308594,106.74349975585938,75.31401824951172,175.58560180664062,53.33533477783203
2020-02-18,77.07865905761719,107.78350067138672,75.34923553466797,177.36654663085938,57.22666549682617
2020-02-19,78.19498443603516,108.51100158691406,75.6185073852539,177.89852905273438,61.16133117675781
2020-02-20,77.39278411865234,107.65499877929688,75.22773742675781,175.18177795410156,59.96066665649414
2020-02-21,75.6409912109375,104.79850006103516,73.56499481201172,169.64381408691406,60.06666564941406
2020-02-24,72.04801177978516,100.4645004272461,70.41104888916016,162.3295440673828,55.58599853515625
2020-02-25,69.60757446289062,98.63700103759766,68.747802734375,159.65081787109375,53.32733154296875
2020-02-26,70.71182250976562,98.97949981689453,68.95359802246094,161.64559936523438,51.91999816894531
2020-02-27,66.08950805664062,94.21499633789062,65.20854949951172,150.2562255859375,45.266666412353516
2020-02-28,66.05085754394531,94.1875,66.41358947753906,153.89437866210938,44.53266525268555
2020-03-02,72.20024871826172,97.69750213623047,68.747802734375,164.13433837890625,49.574668884277344
2020-03-03,69.9072265625,95.44950103759766,66.33770751953125,156.2691192626953,49.70066833496094
2020-03-04,73.14981842041016,98.79149627685547,68.51374053955078,162.0065460205078,49.96666717529297
2020-03-05,70.77706146240234,96.20149993896484,65.19913482666016,157.9409942626953,48.30266571044922
2020-03-06,69.83715057373047,95.05449676513672,64.25592803955078,153.47642517089844,46.89866638183594
